Diffsec,Nodes,State,Backfilled
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
1997,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
6884,1,COMPLETED,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
1997,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
332,1,CANCELLED by 0,no
334,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
6886,1,COMPLETED,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
1997,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
900,0,CANCELLED by 58584,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
335,1,CANCELLED by 0,no
1997,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
6014,1,NODE_FAIL,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
6314,1,NODE_FAIL,no
338,1,CANCELLED by 0,no
6889,1,COMPLETED,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
5614,1,NODE_FAIL,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
6768,1,NODE_FAIL,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-4,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
3835,1,NODE_FAIL,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
-15,1,TIMEOUT,yes
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
6747,1,NODE_FAIL,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
338,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
6889,1,COMPLETED,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
1997,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
337,1,CANCELLED by 0,no
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
6897,1,COMPLETED,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
6598,1,NODE_FAIL,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
-16,1,TIMEOUT,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
6332,1,NODE_FAIL,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
354,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
1833,1,NODE_FAIL,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
6766,1,NODE_FAIL,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
1997,1,CANCELLED by 0,no
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
6334,1,NODE_FAIL,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
5834,1,NODE_FAIL,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
1997,1,CANCELLED by 0,no
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
6768,1,NODE_FAIL,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
6768,1,NODE_FAIL,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
103,1,CANCELLED by 0,yes
1997,1,CANCELLED by 0,no
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
355,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
6865,1,COMPLETED,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
120,1,CANCELLED by 0,no
120,1,CANCELLED by 0,no
120,1,CANCELLED by 0,no
120,1,CANCELLED by 0,no
120,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
119,1,CANCELLED by 0,no
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
1997,1,CANCELLED by 0,no
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
6866,1,COMPLETED,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
6770,1,NODE_FAIL,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
2048,1,NODE_FAIL,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
6898,1,COMPLETED,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
165,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
6867,1,COMPLETED,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
6867,1,COMPLETED,yes
357,1,CANCELLED by 0,yes
1997,1,CANCELLED by 0,no
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
357,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
356,1,CANCELLED by 0,yes
362,1,CANCELLED by 0,no
362,1,CANCELLED by 0,no
362,1,CANCELLED by 0,no
362,1,CANCELLED by 0,no
362,1,CANCELLED by 0,no
362,1,CANCELLED by 0,no
362,1,CANCELLED by 0,no
6872,1,COMPLETED,no
