Diffsec,Nodes,State,Backfilled
7197,24,COMPLETED,no
861,16,COMPLETED,yes
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7196,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7195,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7194,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7146,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7192,24,COMPLETED,no
3590,16,FAILED,yes
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7200,0,CANCELLED by 16519,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
860,16,COMPLETED,yes
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
811,4,COMPLETED,yes
7195,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7188,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,yes
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7078,2,COMPLETED,yes
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7191,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7194,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7188,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
810,4,COMPLETED,yes
7185,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
860,16,COMPLETED,yes
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
171,2,FAILED,yes
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7139,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7199,24,COMPLETED,no
7192,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7193,24,COMPLETED,no
7193,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7193,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7195,24,COMPLETED,yes
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7195,24,COMPLETED,no
7199,24,COMPLETED,no
7193,24,COMPLETED,no
7195,24,COMPLETED,no
7195,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
3594,8,FAILED,yes
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
-15,8,TIMEOUT,yes
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,yes
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7165,24,COMPLETED,no
7193,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7144,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
83,2,FAILED,yes
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7194,24,COMPLETED,no
7198,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7177,24,COMPLETED,yes
7193,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7196,24,COMPLETED,no
7196,24,COMPLETED,no
7194,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7195,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
817,8,FAILED,yes
835,8,COMPLETED,yes
7188,24,COMPLETED,no
7147,24,COMPLETED,no
7191,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7194,24,COMPLETED,no
7194,24,COMPLETED,no
7193,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7194,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7185,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7164,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,yes
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7038,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7193,24,COMPLETED,no
7192,24,COMPLETED,no
7192,24,COMPLETED,no
7195,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7182,24,COMPLETED,no
7184,24,COMPLETED,no
7194,24,COMPLETED,no
7178,24,COMPLETED,no
7082,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7193,24,COMPLETED,no
7198,24,COMPLETED,no
7194,24,COMPLETED,no
173,2,FAILED,yes
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7195,24,COMPLETED,no
3595,8,FAILED,yes
-17,1,TIMEOUT,yes
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7170,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7195,24,COMPLETED,yes
184,2,FAILED,yes
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7195,24,COMPLETED,no
7192,24,COMPLETED,no
7194,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7193,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7185,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7192,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7193,24,COMPLETED,no
7198,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7193,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7195,24,COMPLETED,no
7199,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7199,24,COMPLETED,no
7193,24,COMPLETED,no
7199,24,COMPLETED,no
7193,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7192,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7193,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7193,24,COMPLETED,no
7192,24,COMPLETED,no
7192,24,COMPLETED,no
66,2,FAILED,yes
7192,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7194,24,COMPLETED,no
7199,24,COMPLETED,no
7192,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7186,24,COMPLETED,no
7192,24,COMPLETED,no
7193,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,yes
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,yes
7195,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7190,24,COMPLETED,no
7193,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7198,24,COMPLETED,no
7194,24,COMPLETED,no
7194,24,COMPLETED,no
7193,24,COMPLETED,no
7199,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7192,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7194,24,COMPLETED,no
7189,24,COMPLETED,no
7198,24,COMPLETED,no
7193,24,COMPLETED,no
7195,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7193,24,COMPLETED,no
0,2,TIMEOUT,yes
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7196,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7179,24,COMPLETED,no
7195,24,COMPLETED,yes
7193,24,COMPLETED,no
7195,24,COMPLETED,no
7192,24,COMPLETED,no
7192,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7195,24,COMPLETED,no
7195,24,COMPLETED,no
7195,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7194,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7188,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7191,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7192,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7195,24,COMPLETED,no
7193,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7192,24,COMPLETED,no
67,2,FAILED,yes
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7193,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7193,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7194,24,COMPLETED,no
7195,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7190,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7195,24,COMPLETED,no
816,8,FAILED,yes
7199,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7194,24,COMPLETED,no
7195,24,COMPLETED,yes
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7196,24,COMPLETED,no
7156,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7196,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7182,24,COMPLETED,no
7193,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7194,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7190,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7196,24,COMPLETED,no
7195,24,COMPLETED,no
7190,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7156,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7199,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7194,24,COMPLETED,no
7196,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7195,24,COMPLETED,yes
7197,24,COMPLETED,no
7195,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7199,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7199,24,COMPLETED,no
7195,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7194,24,COMPLETED,no
7192,24,COMPLETED,no
7197,24,COMPLETED,no
7196,24,COMPLETED,no
7196,24,COMPLETED,no
65,2,FAILED,yes
7192,24,COMPLETED,no
7193,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
7192,24,COMPLETED,no
7199,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7197,24,COMPLETED,no
7193,24,COMPLETED,no
7193,24,COMPLETED,no
7197,24,COMPLETED,no
7198,24,COMPLETED,no
7198,24,COMPLETED,no
7194,24,COMPLETED,no
7192,24,COMPLETED,no
7196,24,COMPLETED,no
7197,24,COMPLETED,no
7197,24,COMPLETED,no
7192,24,COMPLETED,no
